<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2013.05.16	16:00:00	131.915	131.948	131.578	131.643	12754	0	1
2013.05.16	20:00:00	131.641	131.949	131.598	131.691	8230	0	1
2013.05.17	00:00:00	131.697	131.769	131.515	131.636	7713	0	1
2013.05.17	04:00:00	131.639	131.663	131.476	131.592	7161	0	1
2013.05.17	08:00:00	131.590	132.083	131.587	131.898	12905	0	1
2013.05.17	12:00:00	131.898	132.012	131.302	131.728	14703	0	1
2013.05.17	16:00:00	131.747	132.300	131.742	132.236	12014	0	1
2013.05.17	20:00:00	132.234	132.534	132.213	132.487	6172	0	1
2013.05.20	00:00:00	131.864	132.093	131.736	131.894	10402	0	1
2013.05.20	04:00:00	131.894	131.966	131.801	131.908	8661	0	5
2013.05.20	08:00:00	131.909	132.038	131.821	132.014	11124	0	1
2013.05.20	12:00:00	132.015	132.126	131.559	131.751	11967	0	4
2013.05.20	16:00:00	131.759	131.968	131.668	131.772	10743	0	1
2013.05.20	20:00:00	131.769	131.991	131.639	131.755	7535	0	4
2013.05.21	00:00:00	131.752	132.298	131.676	132.163	11016	0	1
2013.05.21	04:00:00	132.164	132.205	132.046	132.151	8073	0	4
2013.05.21	08:00:00	132.144	132.333	132.098	132.124	12126	0	4
2013.05.21	12:00:00	132.124	132.395	131.993	132.230	12127	0	1
2013.05.21	16:00:00	132.230	132.399	131.940	132.334	13704	0	4
2013.05.21	20:00:00	132.335	132.400	132.216	132.290	5245	0	5
2013.05.22	00:00:00	132.291	132.680	132.209	132.549	8371	0	1
2013.05.22	04:00:00	132.552	132.590	132.313	132.456	7718	0	5
2013.05.22	08:00:00	132.458	133.195	132.418	132.969	13693	0	1
2013.05.22	12:00:00	132.968	133.456	132.949	133.344	14217	0	4
2013.05.22	16:00:00	133.343	133.798	132.801	132.982	21352	0	1
2013.05.22	20:00:00	132.984	133.066	131.962	132.538	17005	0	5
2013.05.23	00:00:00	132.540	132.868	132.387	132.647	15012	0	5
2013.05.23	04:00:00	132.651	132.672	130.970	131.110	23218	0	5
2013.05.23	08:00:00	131.108	131.256	129.968	130.344	32424	0	5
2013.05.23	12:00:00	130.343	131.265	130.287	131.118	24546	0	5
2013.05.23	16:00:00	131.120	131.956	130.841	131.686	15653	0	6
2013.05.23	20:00:00	131.679	131.981	131.577	131.888	9402	0	6
2013.05.24	00:00:00	131.889	132.516	131.783	132.157	12803	0	8
2013.05.24	04:00:00	132.157	132.186	130.696	131.538	19907	0	5
2013.05.24	08:00:00	131.545	132.566	131.258	131.708	22263	0	5
2013.05.24	12:00:00	131.711	131.955	130.636	130.828	25266	0	5
2013.05.24	16:00:00	130.828	130.935	130.294	130.401	18853	0	5
2013.05.24	20:00:00	130.401	131.028	130.089	130.948	8246	0	5
2013.05.27	00:00:00	130.971	131.058	130.265	130.509	14978	0	5
2013.05.27	04:00:00	130.504	130.714	130.387	130.643	10248	0	5
2013.05.27	08:00:00	130.641	130.859	130.416	130.508	13743	0	5
2013.05.27	12:00:00	130.519	130.752	130.450	130.699	8863	0	5
2013.05.27	16:00:00	130.701	130.891	130.620	130.683	7961	0	5
2013.05.27	20:00:00	130.683	130.776	130.453	130.714	5616	0	5
2013.05.28	00:00:00	130.711	131.441	130.660	131.310	15350	0	5
2013.05.28	04:00:00	131.308	131.821	131.258	131.716	14656	0	5
2013.05.28	08:00:00	131.719	132.023	131.530	131.964	19757	0	5
2013.05.28	12:00:00	131.962	132.143	131.796	132.037	17810	0	5
2013.05.28	16:00:00	132.065	132.143	131.274	131.311	21183	0	5
2013.05.28	20:00:00	131.308	131.660	131.159	131.441	12705	0	5
2013.05.29	00:00:00	131.444	131.702	131.141	131.271	14756	0	5
2013.05.29	04:00:00	131.269	131.620	131.254	131.365	12771	0	5
2013.05.29	08:00:00	131.360	131.467	130.705	131.167	23434	0	5
2013.05.29	12:00:00	131.170	131.230	130.761	130.970	25751	0	5
2013.05.29	16:00:00	130.970	131.072	130.391	130.709	21746	0	5
2013.05.29	20:00:00	130.709	130.975	130.646	130.884	9827	0	5
2013.05.30	00:00:00	130.888	131.466	130.329	131.237	15708	0	5
2013.05.30	04:00:00	131.234	131.325	130.533	130.766	16007	0	5
2013.05.30	08:00:00	130.766	131.060	130.193	131.015	21621	0	5
2013.05.30	12:00:00	131.014	131.928	130.920	131.858	27246	0	5
2013.05.30	16:00:00	131.858	131.946	131.370	131.720	19196	0	5
2013.05.30	20:00:00	131.715	131.828	131.248	131.442	9830	0	5
2013.05.31	00:00:00	131.459	132.073	131.451	131.737	14465	0	5
2013.05.31	04:00:00	131.736	131.795	131.373	131.469	13151	0	5
2013.05.31	08:00:00	131.469	131.741	130.268	130.515	24455	0	5
2013.05.31	12:00:00	130.515	131.063	130.294	130.954	22587	0	5
2013.05.31	16:00:00	130.954	131.108	130.630	130.787	20534	0	5
2013.05.31	20:00:00	130.784	130.946	130.387	130.528	12021	0	5
2013.06.03	00:00:00	130.614	130.865	130.435	130.765	12221	0	5
2013.06.03	04:00:00	130.768	130.982	130.546	130.590	12616	0	5
2013.06.03	08:00:00	130.588	130.845	130.322	130.604	20719	0	5
2013.06.03	12:00:00	130.604	130.768	129.665	129.710	19357	0	5
2013.06.03	16:00:00	129.707	130.063	129.517	129.796	22600	0	5
2013.06.03	20:00:00	129.796	130.183	129.721	129.967	11123	0	5
2013.06.04	00:00:00	129.976	130.473	129.928	130.178	13910	0	5
2013.06.04	04:00:00	130.178	130.530	130.017	130.478	12665	0	5
2013.06.04	08:00:00	130.476	131.398	130.463	131.026	20928	0	5
2013.06.04	12:00:00	131.026	131.295	130.741	130.944	20929	0	5
2013.06.04	16:00:00	130.942	131.018	130.643	130.757	17801	0	5
2013.06.04	20:00:00	130.754	131.011	130.640	130.870	9577	0	5
2013.06.05	00:00:00	130.870	131.164	130.853	130.978	12700	0	5
2013.06.05	04:00:00	130.978	131.401	130.116	130.325	20309	0	5
2013.06.05	08:00:00	130.321	130.623	130.062	130.125	21209	0	5
2013.06.05	12:00:00	130.126	130.308	129.763	130.173	21284	0	5
2013.06.05	16:00:00	130.162	130.271	129.597	129.928	21061	0	5
2013.06.05	20:00:00	129.926	129.996	129.630	129.805	10196	0	5
2013.06.06	00:00:00	129.684	130.026	129.420	129.859	12666	0	18
2013.06.06	04:00:00	129.860	130.054	129.704	129.957	16547	0	13
2013.06.06	08:00:00	129.958	130.340	129.805	130.087	20251	0	13
2013.06.06	12:00:00	130.083	130.716	129.716	130.572	19980	0	13
2013.06.06	16:00:00	130.569	130.655	127.484	128.042	28496	0	13
2013.06.06	20:00:00	128.037	128.807	128.031	128.425	17026	0	13
2013.06.07	00:00:00	128.429	129.073	128.417	128.872	14351	0	18
2013.06.07	04:00:00	128.872	128.916	126.749	127.723	24412	0	13
2013.06.07	08:00:00	127.721	128.763	127.432	127.602	25480	0	13
2013.06.07	12:00:00	127.600	127.769	126.155	127.449	25821	0	13
2013.06.07	16:00:00	127.448	129.116	127.159	128.869	26739	0	13
2013.06.07	20:00:00	128.872	129.174	128.576	128.896	13016	0	13
2013.06.10	00:00:00	129.071	129.975	128.996	129.385	15151	0	18
2013.06.10	04:00:00	129.387	129.741	129.206	129.644	15644	0	13
2013.06.10	08:00:00	129.645	130.521	129.533	130.479	19398	0	12
2013.06.10	12:00:00	130.478	130.764	130.164	130.403	19466	0	10
2013.06.10	16:00:00	130.407	131.102	130.401	130.661	24891	0	10
2013.06.10	20:00:00	130.658	130.985	130.562	130.910	13079	0	13
2013.06.11	00:00:00	130.910	131.295	130.703	130.899	12091	0	18
2013.06.11	04:00:00	130.901	131.130	129.922	130.325	19965	0	13
2013.06.11	08:00:00	130.322	130.632	129.587	129.644	22756	0	13
2013.06.11	12:00:00	129.642	129.739	128.159	128.666	25171	0	13
2013.06.11	16:00:00	128.665	128.834	128.274	128.667	24062	0	13
2013.06.11	20:00:00	128.668	128.751	127.103	127.827	18707	0	13
2013.06.12	00:00:00	127.826	128.409	127.712	128.288	11921	0	18
2013.06.12	04:00:00	128.287	128.547	128.099	128.439	13905	0	13
2013.06.12	08:00:00	128.444	129.337	128.264	128.565	21091	0	13
2013.06.12	12:00:00	128.565	128.642	127.960	128.306	19193	0	13
2013.06.12	16:00:00	128.304	128.460	127.032	127.463	26036	0	13
2013.06.12	20:00:00	127.464	128.144	127.345	128.045	16477	0	13
2013.06.13	00:00:00	128.037	128.109	127.194	127.314	12374	0	18
2013.06.13	04:00:00	127.312	127.313	126.244	126.461	20724	0	13
2013.06.13	08:00:00	126.458	126.506	125.364	125.869	23540	0	13
2013.06.13	12:00:00	125.865	125.999	125.167	125.757	21986	0	13
2013.06.13	16:00:00	125.756	126.011	124.965	125.927	24246	0	13
2013.06.13	20:00:00	125.929	127.740	125.875	127.543	17563	0	13
2013.06.14	00:00:00	127.864	127.945	126.223	126.715	18619	0	5
2013.06.14	04:00:00	126.719	127.268	126.474	126.770	17418	0	5
2013.06.14	08:00:00	126.770	126.963	126.293	126.491	19528	0	5
2013.06.14	12:00:00	126.491	126.893	126.236	126.645	19265	0	5
2013.06.14	16:00:00	126.644	127.007	125.182	125.578	22213	0	5
2013.06.14	20:00:00	125.578	126.095	125.424	125.503	8203	0	5
2013.06.17	00:00:00	125.724	126.347	125.675	126.208	13002	0	5
2013.06.17	04:00:00	126.199	126.396	126.037	126.394	10216	0	5
2013.06.17	08:00:00	126.394	126.847	126.362	126.522	15720	0	5
2013.06.17	12:00:00	126.525	126.704	126.320	126.472	15194	0	5
2013.06.17	16:00:00	126.469	126.734	126.431	126.635	13541	0	5
2013.06.17	20:00:00	126.636	126.922	126.130	126.510	14511	0	5
2013.06.18	00:00:00	126.509	126.854	126.206	126.588	14055	0	5
2013.06.18	04:00:00	126.591	126.764	126.449	126.604	10388	0	5
2013.06.18	08:00:00	126.615	127.684	126.403	127.571	19025	0	5
2013.06.18	12:00:00	127.577	127.926	127.340	127.891	18727	0	5
2013.06.18	16:00:00	127.890	128.072	127.421	127.642	15988	0	5
2013.06.18	20:00:00	127.643	127.876	127.561	127.763	8313	0	5
2013.06.19	00:00:00	127.766	128.114	127.735	127.892	11110	0	5
2013.06.19	04:00:00	127.892	127.917	127.433	127.591	12515	0	5
2013.06.19	08:00:00	127.591	127.651	127.058	127.277	16824	0	5
2013.06.19	12:00:00	127.286	127.528	127.171	127.294	14246	0	5
2013.06.19	16:00:00	127.301	127.969	127.229	127.886	13381	0	5
2013.06.19	20:00:00	127.847	128.763	127.556	128.030	21232	0	5
2013.06.20	00:00:00	128.030	128.523	127.821	128.053	18478	0	5
2013.06.20	04:00:00	128.053	128.806	128.033	128.528	17103	0	5
2013.06.20	08:00:00	128.530	129.907	128.530	129.285	27282	0	5
2013.06.20	12:00:00	129.279	129.486	128.868	129.112	24148	0	5
2013.06.20	16:00:00	129.105	129.814	128.825	129.632	22354	0	5
2013.06.20	20:00:00	129.632	129.639	128.210	128.705	14926	0	5
2013.06.21	00:00:00	128.701	128.886	128.213	128.336	16526	0	5
2013.06.21	04:00:00	128.334	129.548	128.325	129.355	16521	0	5
2013.06.21	08:00:00	129.352	129.696	128.632	128.936	20310	0	5
2013.06.21	12:00:00	128.936	129.164	128.410	128.551	21012	0	5
2013.06.21	16:00:00	128.550	128.674	127.789	128.363	22647	0	5
2013.06.21	20:00:00	128.363	128.496	128.226	128.415	8499	0	5
2013.06.24	00:00:00	128.391	129.110	128.374	128.728	16404	0	5
2013.06.24	04:00:00	128.726	129.204	128.648	128.870	15448	0	5
2013.06.24	08:00:00	128.872	129.106	128.192	128.349	21205	0	5
2013.06.24	12:00:00	128.354	128.876	127.448	127.472	23003	0	5
2013.06.24	16:00:00	127.467	128.234	127.286	128.190	20689	0	5
2013.06.24	20:00:00	128.177	128.406	127.996	128.238	11013	0	5
2013.06.25	00:00:00	128.235	128.668	127.963	128.526	13424	0	5
2013.06.25	04:00:00	128.528	128.559	127.586	127.948	17319	0	5
2013.06.25	08:00:00	127.938	128.344	127.293	127.471	21432	0	5
2013.06.25	12:00:00	127.468	128.048	127.452	127.915	19933	0	5
2013.06.25	16:00:00	127.925	128.083	127.735	127.972	17607	0	5
2013.06.25	20:00:00	127.973	128.201	127.895	128.141	7919	0	5
2013.06.26	00:00:00	128.141	128.449	127.943	128.012	13440	0	5
2013.06.26	04:00:00	128.013	128.030	127.407	127.452	14948	0	5
2013.06.26	08:00:00	127.453	127.650	127.010	127.038	21077	0	5
2013.06.26	12:00:00	127.042	127.494	126.967	127.090	20202	0	5
2013.06.26	16:00:00	127.098	127.187	126.572	127.048	17822	0	5
2013.06.26	20:00:00	127.048	127.326	126.959	127.166	9469	0	5
2013.06.27	00:00:00	127.161	127.319	127.041	127.207	8968	0	18
2013.06.27	04:00:00	127.208	127.472	127.185	127.399	13573	0	13
2013.06.27	08:00:00	127.403	128.082	127.298	127.879	19753	0	13
2013.06.27	12:00:00	127.878	128.165	127.464	128.113	18791	0	13
2013.06.27	16:00:00	128.114	128.209	127.901	127.999	21782	0	13
2013.06.27	20:00:00	127.999	128.373	127.980	128.200	10262	0	13
2013.06.28	00:00:00	128.198	128.664	128.161	128.571	10098	0	18
2013.06.28	04:00:00	128.573	129.364	128.453	129.171	16372	0	13
2013.06.28	08:00:00	129.170	129.247	128.852	129.113	19034	0	13
2013.06.28	12:00:00	129.115	129.621	129.055	129.595	19219	0	13
2013.06.28	16:00:00	129.597	129.643	128.940	129.172	23743	0	13
2013.06.28	20:00:00	129.171	129.252	128.940	128.942	10039	0	13
2013.07.01	00:00:00	129.108	129.477	129.079	129.284	11354	0	1
2013.07.01	04:00:00	129.284	129.602	129.252	129.569	10160	0	1
2013.07.01	08:00:00	129.570	130.056	129.450	129.984	15834	0	1
2013.07.01	12:00:00	129.982	130.033	129.834	129.964	12926	0	1
2013.07.01	16:00:00	129.958	130.250	129.800	130.156	15193	0	1
2013.07.01	20:00:00	130.155	130.249	130.025	130.113	7298	0	1
2013.07.02	00:00:00	130.121	130.272	129.978	129.990	8802	0	1
2013.07.02	04:00:00	129.989	130.421	129.908	130.401	9833	0	1
2013.07.02	08:00:00	130.400	130.635	129.837	129.972	16270	0	1
2013.07.02	12:00:00	129.972	130.538	129.892	130.506	16602	0	1
2013.07.02	16:00:00	130.503	131.119	130.490	130.923	16169	0	1
2013.07.02	20:00:00	130.924	130.930	130.328	130.630	9443	0	1
2013.07.03	00:00:00	130.628	130.858	130.312	130.403	11862	0	1
2013.07.03	04:00:00	130.399	130.732	130.329	130.501	11532	0	1
2013.07.03	08:00:00	130.503	130.799	128.998	129.335	21879	0	1
2013.07.03	12:00:00	129.335	129.497	128.645	129.295	19791	0	1
2013.07.03	16:00:00	129.295	130.282	129.062	129.991	16168	0	5
2013.07.03	20:00:00	129.988	130.099	129.797	130.014	6430	0	5
2013.07.04	00:00:00	130.013	130.204	129.739	129.773	10437	0	5
2013.07.04	04:00:00	129.774	129.852	129.600	129.769	9723	0	5
2013.07.04	08:00:00	129.769	129.796	129.361	129.532	13975	0	5
2013.07.04	12:00:00	129.531	129.824	128.831	129.160	17237	0	5
2013.07.04	16:00:00	129.161	129.365	129.026	129.224	9814	0	5
2013.07.04	20:00:00	129.227	129.333	128.998	129.267	3234	0	5
2013.07.05	00:00:00	129.269	129.628	129.167	129.538	11471	0	5
2013.07.05	04:00:00	129.533	129.554	129.193	129.363	8780	0	5
2013.07.05	08:00:00	129.366	129.427	128.580	128.746	15373	0	5
2013.07.05	12:00:00	128.746	129.701	128.634	129.524	19735	0	5
2013.07.05	16:00:00	129.528	129.752	129.297	129.690	15262	0	5
2013.07.05	20:00:00	129.690	129.881	129.664	129.765	5614	0	5
2013.07.08	00:00:00	129.831	130.188	129.641	129.691	11629	0	5
2013.07.08	04:00:00	129.692	129.916	129.516	129.663	10316	0	5
2013.07.08	08:00:00	129.659	130.179	129.397	130.011	14726	0	5
2013.07.08	12:00:00	130.006	130.117	129.834	130.023	14384	0	5
2013.07.08	16:00:00	130.027	130.173	129.701	129.783	12560	0	5
2013.07.08	20:00:00	129.783	130.096	129.727	129.822	6895	0	5
2013.07.09	00:00:00	129.827	130.119	129.692	130.113	11220	0	5
2013.07.09	04:00:00	130.113	130.487	129.809	130.427	10478	0	5
2013.07.09	08:00:00	130.428	130.561	130.114	130.302	16031	0	5
2013.07.09	12:00:00	130.308	130.320	129.980	130.060	13805	0	5
2013.07.09	16:00:00	130.060	130.069	128.706	128.941	16473	0	5
2013.07.09	20:00:00	128.943	129.346	128.884	129.240	6624	0	5
2013.07.10	00:00:00	129.242	129.344	129.137	129.301	9241	0	5
2013.07.10	04:00:00	129.304	129.304	128.210	128.593	14435	0	5
2013.07.10	08:00:00	128.597	128.845	128.014	128.264	18694	0	5
2013.07.10	12:00:00	128.266	128.914	128.201	128.852	14501	0	5
2013.07.10	16:00:00	128.854	129.064	128.498	128.924	14397	0	5
2013.07.10	20:00:00	128.930	129.815	128.573	129.609	18691	0	5
2013.07.11	00:00:00	129.609	130.428	129.054	129.955	23864	0	5
2013.07.11	04:00:00	129.955	130.072	129.157	129.418	21571	0	5
2013.07.11	08:00:00	129.407	129.804	129.071	129.623	21818	0	5
2013.07.11	12:00:00	129.619	129.831	129.120	129.207	19288	0	5
2013.07.11	16:00:00	129.207	129.567	128.644	129.533	17809	0	5
2013.07.11	20:00:00	129.533	129.745	129.223	129.613	12648	0	5
2013.07.12	00:00:00	129.613	129.952	129.194	129.624	11787	0	5
2013.07.12	04:00:00	129.623	129.754	129.411	129.502	8579	0	5
2013.07.12	08:00:00	129.500	129.617	129.061	129.431	14321	0	1
2013.07.12	12:00:00	129.428	129.922	128.906	128.993	19665	0	1
2013.07.12	16:00:00	128.992	129.933	128.907	129.785	15841	0	1
2013.07.12	20:00:00	129.783	129.875	129.561	129.570	5290	0	1
2013.07.15	00:00:00	129.738	129.790	129.478	129.628	5848	0	1
2013.07.15	04:00:00	129.628	129.832	129.393	129.744	5770	0	1
2013.07.15	08:00:00	129.749	130.271	129.635	130.026	13311	0	1
2013.07.15	12:00:00	130.026	130.705	130.017	130.307	19514	0	1
2013.07.15	16:00:00	130.310	130.632	130.141	130.466	13670	0	1
2013.07.15	20:00:00	130.459	130.586	130.294	130.581	8233	0	1
2013.07.16	00:00:00	130.581	130.647	130.312	130.388	10398	0	1
2013.07.16	04:00:00	130.390	130.594	130.291	130.585	9295	0	1
2013.07.16	08:00:00	130.585	130.814	130.036	130.323	16780	0	1
2013.07.16	12:00:00	130.318	130.625	130.161	130.516	18765	0	1
2013.07.16	16:00:00	130.516	130.698	130.261	130.372	15322	0	1
2013.07.16	20:00:00	130.372	130.592	130.264	130.423	9611	0	1
2013.07.17	00:00:00	130.423	130.761	130.289	130.719	10322	0	1
2013.07.17	04:00:00	130.720	130.759	130.467	130.509	8483	0	1
2013.07.17	08:00:00	130.509	131.357	130.450	131.011	16068	0	1
2013.07.17	12:00:00	131.013	131.195	130.307	130.590	17792	0	1
2013.07.17	16:00:00	130.597	130.878	130.465	130.715	19457	0	1
2013.07.17	20:00:00	130.719	130.797	130.478	130.682	7609	0	1
2013.07.18	00:00:00	130.682	130.918	130.532	130.836	9253	0	1
2013.07.18	04:00:00	130.831	131.155	130.733	131.045	10702	0	1
2013.07.18	08:00:00	131.047	131.467	131.040	131.192	15846	0	1
2013.07.18	12:00:00	131.190	131.348	131.061	131.277	15643	0	1
2013.07.18	16:00:00	131.296	131.820	131.291	131.796	15727	0	1
2013.07.18	20:00:00	131.803	131.887	131.563	131.795	8449	0	1
2013.07.19	00:00:00	131.795	132.092	131.393	131.596	13541	0	1
2013.07.19	04:00:00	131.595	131.746	131.214	131.413	14829	0	1
2013.07.19	08:00:00	131.421	131.755	131.266	131.616	16127	0	1
2013.07.19	12:00:00	131.618	131.780	131.388	131.451	14529	0	1
2013.07.19	16:00:00	131.453	131.976	131.419	131.786	12025	0	1
2013.07.19	20:00:00	131.783	132.234	131.635	132.188	5767	0	1
2013.07.22	00:00:00	131.862	132.239	131.153	131.453	14352	0	1
2013.07.22	04:00:00	131.451	131.624	131.330	131.490	10824	0	1
2013.07.22	08:00:00	131.490	131.797	131.434	131.751	13673	0	1
2013.07.22	12:00:00	131.748	131.850	131.360	131.428	14522	0	1
2013.07.22	16:00:00	131.429	131.455	131.148	131.296	13463	0	1
2013.07.22	20:00:00	131.296	131.431	131.167	131.323	5920	0	1
2013.07.23	00:00:00	131.325	131.438	130.765	131.394	11655	0	1
2013.07.23	04:00:00	131.393	131.481	131.128	131.218	10904	0	1
2013.07.23	08:00:00	131.218	131.780	131.091	131.687	15365	0	1
2013.07.23	12:00:00	131.685	132.017	131.627	131.742	15021	0	1
2013.07.23	16:00:00	131.742	131.928	131.521	131.587	14096	0	1
2013.07.23	20:00:00	131.587	131.694	131.430	131.538	7838	0	1
2013.07.24	00:00:00	131.537	131.663	131.370	131.641	9517	0	1
2013.07.24	04:00:00	131.637	131.852	131.525	131.813	9971	0	1
2013.07.24	08:00:00	131.813	132.608	131.714	132.455	16051	0	1
2013.07.24	12:00:00	132.463	132.733	132.260	132.566	13063	0	1
2013.07.24	16:00:00	132.564	132.697	132.247	132.262	17050	0	1
2013.07.24	20:00:00	132.261	132.428	132.152	132.320	7492	0	1
2013.07.25	00:00:00	132.345	132.482	132.044	132.068	9979	0	1
2013.07.25	04:00:00	132.068	132.295	131.983	132.094	9179	0	1
2013.07.25	08:00:00	132.094	132.348	131.583	131.665	16544	0	1
2013.07.25	12:00:00	131.662	131.982	131.454	131.933	17581	0	1
2013.07.25	16:00:00	131.937	131.980	131.635	131.807	14060	0	1
2013.07.25	20:00:00	131.809	132.025	131.472	131.770	12839	0	1
2013.07.26	00:00:00	131.788	131.911	131.532	131.682	11401	0	1
2013.07.26	04:00:00	131.681	131.740	130.994	131.137	13239	0	1
2013.07.26	08:00:00	131.134	131.366	130.941	131.096	15736	0	1
2013.07.26	12:00:00	131.099	131.099	130.280	130.325	16586	0	1
2013.07.26	16:00:00	130.326	130.438	130.083	130.277	15172	0	1
2013.07.26	20:00:00	130.273	130.539	130.226	130.474	5906	0	1
2013.07.29	00:00:00	130.524	130.525	129.914	129.958	12563	0	1
2013.07.29	04:00:00	129.956	130.215	129.766	129.883	12488	0	1
2013.07.29	08:00:00	129.883	130.231	129.793	129.874	16351	0	1
2013.07.29	12:00:00	129.877	130.027	129.676	129.842	14154	0	1
2013.07.29	16:00:00	129.846	130.084	129.586	129.610	13424	0	1
2013.07.29	20:00:00	129.618	129.939	129.604	129.853	6342	0	1
2013.07.30	00:00:00	129.852	130.183	129.762	130.067	9678	0	1
2013.07.30	04:00:00	130.063	130.517	129.978	130.308	11726	0	1
2013.07.30	08:00:00	130.310	130.437	130.026	130.066	14796	0	1
2013.07.30	12:00:00	130.065	130.309	129.866	130.296	14858	0	1
2013.07.30	16:00:00	130.295	130.305	129.826	129.935	13144	0	1
2013.07.30	20:00:00	129.936	130.104	129.908	130.022	6136	0	1
2013.07.31	00:00:00	130.022	130.142	129.808	130.051	10072	0	1
2013.07.31	04:00:00	130.053	130.116	129.781	129.782	10282	0	1
2013.07.31	08:00:00	129.779	129.999	129.603	129.650	17415	0	1
2013.07.31	12:00:00	129.651	130.253	129.335	130.064	19598	0	1
2013.07.31	16:00:00	130.062	130.787	130.021	130.412	15606	0	1
2013.07.31	20:00:00	130.462	130.618	130.020	130.039	14957	0	1
2013.08.01	00:00:00	130.042	130.417	129.933	130.288	11233	0	1
2013.08.01	04:00:00	130.288	130.629	130.271	130.625	11486	0	1
2013.08.01	08:00:00	130.625	130.982	130.412	130.660	15358	0	1
2013.08.01	12:00:00	130.656	131.395	130.414	131.192	19072	0	1
2013.08.01	16:00:00	131.192	131.482	131.120	131.454	15285	0	1
2013.08.01	20:00:00	131.454	131.547	131.355	131.433	8053	0	1
2013.08.02	00:00:00	131.442	131.561	131.256	131.404	10251	0	1
2013.08.02	04:00:00	131.402	131.633	131.228	131.617	10289	0	1
2013.08.02	08:00:00	131.617	131.860	131.546	131.797	13745	0	1
2013.08.02	12:00:00	131.797	131.957	131.170	131.562	18905	0	1
2013.08.02	16:00:00	131.558	131.621	131.071	131.444	15256	0	1
2013.08.02	20:00:00	131.445	131.488	131.262	131.333	5686	0	1
2013.08.05	00:00:00	131.452	131.553	131.194	131.237	9387	0	1
2013.08.05	04:00:00	131.235	131.353	130.900	130.934	8405	0	1
2013.08.05	08:00:00	130.932	131.005	130.535	130.633	15307	0	1
2013.08.05	12:00:00	130.635	130.737	130.535	130.606	12157	0	1
2013.08.05	16:00:00	130.602	130.886	130.458	130.659	11995	0	1
2013.08.05	20:00:00	130.652	130.670	130.146	130.295	7596	0	1
2013.08.06	00:00:00	130.295	130.318	129.892	129.962	9298	0	1
2013.08.06	04:00:00	129.963	130.459	129.801	130.458	12510	0	1
2013.08.06	08:00:00	130.458	130.729	130.217	130.256	13974	0	1
2013.08.06	12:00:00	130.256	130.566	130.120	130.520	13955	0	1
2013.08.06	16:00:00	130.516	130.516	129.887	129.981	15161	0	1
2013.08.06	20:00:00	129.977	130.174	129.891	130.105	6877	0	1
2013.08.07	00:00:00	130.105	130.116	129.142	129.412	13540	0	1
2013.08.07	04:00:00	129.411	129.582	129.077	129.078	10818	0	1
2013.08.07	08:00:00	129.075	129.289	128.557	128.903	19253	0	1
2013.08.07	12:00:00	128.898	129.465	128.628	128.661	18080	0	1
2013.08.07	16:00:00	128.661	128.927	128.466	128.782	14752	0	1
2013.08.07	20:00:00	128.786	128.816	128.440	128.524	9075	0	1
2013.08.08	00:00:00	128.524	129.226	128.514	128.790	11848	0	1
2013.08.08	04:00:00	128.793	129.136	128.356	128.405	13236	0	1
2013.08.08	08:00:00	128.403	128.746	128.215	128.577	16849	0	1
2013.08.08	12:00:00	128.574	128.797	128.332	128.512	13689	0	1
2013.08.08	16:00:00	128.519	129.038	128.293	129.027	15577	0	1
2013.08.08	20:00:00	129.027	129.452	128.943	129.264	7513	0	1
2013.08.09	00:00:00	129.262	129.710	129.153	129.255	11477	0	1
2013.08.09	04:00:00	129.255	129.421	128.914	129.333	9323	0	1
2013.08.09	08:00:00	129.339	129.469	129.157	129.199	13331	0	1
2013.08.09	12:00:00	129.199	129.207	128.599	128.771	13579	0	1
2013.08.09	16:00:00	128.770	128.775	128.306	128.635	12818	0	1
2013.08.09	20:00:00	128.633	128.671	128.282	128.344	5706	0	1
2013.08.12	00:00:00	128.419	128.549	127.968	128.407	10142	0	1
2013.08.12	04:00:00	128.407	128.729	128.336	128.608	10117	0	1
2013.08.12	08:00:00	128.605	128.900	128.516	128.595	13257	0	1
2013.08.12	12:00:00	128.595	128.739	128.369	128.387	11795	0	1
2013.08.12	16:00:00	128.382	128.500	128.288	128.449	10544	0	1
2013.08.12	20:00:00	128.448	129.171	128.333	129.122	7480	0	1
2013.08.13	00:00:00	129.121	129.513	129.095	129.290	11141	0	1
2013.08.13	04:00:00	129.292	129.767	129.174	129.686	9839	0	1
2013.08.13	08:00:00	129.686	130.388	129.602	130.312	16883	0	1
2013.08.13	12:00:00	130.310	130.467	129.980	130.003	16007	0	1
2013.08.13	16:00:00	130.004	130.325	129.718	130.263	14409	0	1
2013.08.13	20:00:00	130.265	130.343	130.116	130.264	6359	0	1
2013.08.14	00:00:00	130.302	130.363	130.128	130.139	7697	0	1
2013.08.14	04:00:00	130.141	130.659	129.835	130.568	10808	0	1
2013.08.14	08:00:00	130.568	130.646	130.030	130.068	15394	0	1
2013.08.14	12:00:00	130.067	130.349	130.000	130.113	13116	0	1
2013.08.14	16:00:00	130.114	130.186	129.955	130.067	11417	0	1
2013.08.14	20:00:00	130.068	130.183	129.946	129.946	6339	0	1
2013.08.15	00:00:00	129.947	130.369	129.668	130.180	11070	0	1
