<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2012.09.14	12:00:00	82.707	82.930	82.468	82.880	15679	0	20
2012.09.14	16:00:00	82.878	83.070	82.543	82.689	14326	0	20
2012.09.14	20:00:00	82.687	82.757	82.603	82.669	7137	0	26
2012.09.17	00:00:00	82.681	82.766	82.391	82.421	7227	0	27
2012.09.17	04:00:00	82.420	82.585	82.225	82.456	7420	0	20
2012.09.17	08:00:00	82.457	82.565	82.331	82.519	11076	0	20
2012.09.17	12:00:00	82.520	82.990	82.293	82.823	12438	0	20
2012.09.17	16:00:00	82.824	82.868	82.366	82.413	11567	0	20
2012.09.17	20:00:00	82.414	82.471	82.297	82.420	7672	0	26
2012.09.18	00:00:00	82.420	82.488	81.963	82.319	9845	0	50
2012.09.18	04:00:00	82.319	82.382	82.170	82.187	8510	0	20
2012.09.18	08:00:00	82.184	82.306	81.795	81.806	12380	0	20
2012.09.18	12:00:00	81.804	82.134	81.778	82.030	12467	0	20
2012.09.18	16:00:00	82.031	82.210	81.947	82.137	12201	0	20
2012.09.18	20:00:00	82.133	82.418	82.083	82.337	7709	0	26
2012.09.19	00:00:00	82.336	82.367	81.904	81.969	9587	0	50
2012.09.19	04:00:00	81.970	82.921	81.882	82.874	13100	0	20
2012.09.19	08:00:00	82.877	82.890	82.314	82.321	13583	0	20
2012.09.19	12:00:00	82.322	82.499	81.950	81.986	13442	0	20
2012.09.19	16:00:00	81.982	82.304	81.872	82.056	12360	0	20
2012.09.19	20:00:00	82.055	82.259	82.007	82.066	6929	0	27
2012.09.20	00:00:00	82.065	82.108	81.926	81.961	8044	0	50
2012.09.20	04:00:00	81.959	81.993	81.064	81.096	12710	0	20
2012.09.20	08:00:00	81.097	81.382	80.953	81.235	14246	0	20
2012.09.20	12:00:00	81.234	81.468	81.060	81.112	12694	0	20
2012.09.20	16:00:00	81.115	81.605	81.104	81.508	12366	0	20
2012.09.20	20:00:00	81.513	81.759	81.477	81.583	7469	0	20
2012.09.21	00:00:00	81.584	81.946	81.554	81.923	8894	0	50
2012.09.21	04:00:00	81.924	81.975	81.788	81.813	8666	0	20
2012.09.21	08:00:00	81.814	82.292	81.732	82.186	13211	0	20
2012.09.21	12:00:00	82.180	82.215	81.995	82.124	13483	0	20
2012.09.21	16:00:00	82.123	82.124	81.700	81.741	11356	0	20
2012.09.21	20:00:00	81.748	81.751	81.556	81.717	5142	0	20
2012.09.24	00:00:00	81.644	81.644	81.117	81.196	8001	0	50
2012.09.24	04:00:00	81.197	81.506	81.123	81.310	8954	0	20
2012.09.24	08:00:00	81.314	81.413	81.074	81.130	11113	0	20
2012.09.24	12:00:00	81.132	81.268	81.025	81.135	10461	0	20
2012.09.24	16:00:00	81.135	81.198	80.950	81.001	9795	0	20
2012.09.24	20:00:00	80.999	81.190	80.975	81.160	5861	0	32
2012.09.25	00:00:00	81.159	81.203	81.085	81.177	7240	0	50
2012.09.25	04:00:00	81.178	81.279	81.007	81.042	7990	0	20
2012.09.25	08:00:00	81.043	81.242	80.865	80.890	12192	0	20
2012.09.25	12:00:00	80.887	81.339	80.843	81.300	11712	0	20
2012.09.25	16:00:00	81.296	81.483	81.060	81.115	11429	0	20
2012.09.25	20:00:00	81.116	81.116	80.689	80.791	8266	0	26
2012.09.26	00:00:00	80.790	80.803	80.459	80.627	7726	0	50
2012.09.26	04:00:00	80.625	80.675	80.394	80.438	8424	0	20
2012.09.26	08:00:00	80.439	80.585	80.222	80.487	12071	0	20
2012.09.26	12:00:00	80.485	80.600	80.294	80.515	11756	0	20
2012.09.26	16:00:00	80.516	80.651	80.418	80.475	11407	0	20
2012.09.26	20:00:00	80.478	80.631	80.411	80.608	6958	0	28
2012.09.27	00:00:00	80.610	80.711	80.456	80.691	7479	0	50
2012.09.27	04:00:00	80.691	81.007	80.618	80.975	9635	0	20
2012.09.27	08:00:00	80.974	81.020	80.696	80.835	11642	0	20
2012.09.27	12:00:00	80.834	80.973	80.749	80.888	11153	0	20
2012.09.27	16:00:00	80.886	81.193	80.775	81.143	13109	0	20
2012.09.27	20:00:00	81.139	81.154	80.987	81.074	6747	0	35
2012.09.28	00:00:00	81.073	81.087	80.942	81.042	6806	0	49
2012.09.28	04:00:00	81.043	81.187	80.962	81.023	7917	0	20
2012.09.28	08:00:00	81.024	81.252	80.970	81.140	11370	0	20
2012.09.28	12:00:00	81.138	81.150	80.712	80.741	12029	0	20
2012.09.28	16:00:00	80.742	81.202	80.738	81.117	14526	0	20
2012.09.28	20:00:00	81.112	81.123	80.794	80.859	7839	0	36
2012.10.01	00:00:00	80.798	80.831	80.498	80.544	9125	0	50
2012.10.01	04:00:00	80.545	80.583	80.440	80.572	6947	0	20
2012.10.01	08:00:00	80.573	81.031	80.527	80.877	11700	0	20
2012.10.01	12:00:00	80.876	80.970	80.720	80.818	10892	0	20
2012.10.01	16:00:00	80.819	81.227	80.727	80.958	13480	0	20
2012.10.01	20:00:00	80.959	80.993	80.739	80.763	5829	0	38
2012.10.02	00:00:00	80.762	80.960	80.742	80.933	5859	0	49
2012.10.02	04:00:00	80.932	81.043	80.399	80.426	9130	0	20
2012.10.02	08:00:00	80.435	80.611	80.293	80.483	12638	0	20
2012.10.02	12:00:00	80.482	80.662	80.425	80.495	11474	0	20
2012.10.02	16:00:00	80.496	80.500	80.146	80.159	13403	0	20
2012.10.02	20:00:00	80.150	80.248	80.034	80.207	6155	0	44
2012.10.03	00:00:00	80.208	80.274	79.919	79.974	6683	0	50
2012.10.03	04:00:00	79.974	79.998	79.825	79.892	7514	0	20
2012.10.03	08:00:00	79.893	80.025	79.726	80.012	11019	0	20
2012.10.03	12:00:00	80.013	80.253	79.883	80.102	11599	0	20
2012.10.03	16:00:00	80.101	80.322	80.042	80.132	11281	0	20
2012.10.03	20:00:00	80.131	80.207	80.044	80.196	7154	0	30
2012.10.04	00:00:00	80.198	80.301	79.881	79.902	7960	0	50
2012.10.04	04:00:00	79.903	80.452	79.903	80.340	10020	0	20
2012.10.04	08:00:00	80.337	80.463	80.104	80.251	11792	0	20
2012.10.04	12:00:00	80.256	80.445	80.194	80.261	12456	0	20
2012.10.04	16:00:00	80.263	80.481	80.133	80.439	12176	0	20
2012.10.04	20:00:00	80.439	80.439	80.274	80.388	7341	0	34
2012.10.05	00:00:00	80.389	80.622	80.358	80.560	6391	0	50
2012.10.05	04:00:00	80.560	80.561	80.333	80.456	8377	0	20
2012.10.05	08:00:00	80.454	80.483	80.280	80.390	9713	0	20
2012.10.05	12:00:00	80.392	80.924	80.333	80.710	12268	0	20
2012.10.05	16:00:00	80.711	80.719	80.113	80.162	11491	0	20
2012.10.05	20:00:00	80.160	80.160	79.865	80.113	7296	0	27
2012.10.08	00:00:00	79.978	80.062	79.939	79.986	5268	0	19
2012.10.08	04:00:00	79.987	80.004	79.726	79.823	6524	0	20
2012.10.08	08:00:00	79.822	79.905	79.397	79.487	11521	0	20
2012.10.08	12:00:00	79.487	79.773	79.438	79.686	10083	0	20
2012.10.08	16:00:00	79.689	79.941	79.657	79.924	9571	0	20
2012.10.08	20:00:00	79.922	79.963	79.746	79.792	4703	0	32
2012.10.09	00:00:00	79.793	80.146	79.784	80.015	6288	0	49
2012.10.09	04:00:00	80.016	80.291	80.016	80.179	6244	0	20
2012.10.09	08:00:00	80.185	80.217	79.781	79.884	11652	0	20
2012.10.09	12:00:00	79.904	80.146	79.794	80.014	11236	0	20
2012.10.09	16:00:00	80.015	80.094	79.572	79.688	13067	0	20
2012.10.09	20:00:00	79.684	79.904	79.675	79.873	6072	0	38
2012.10.10	00:00:00	79.875	79.911	79.607	79.850	6536	0	50
2012.10.10	04:00:00	79.852	80.011	79.754	79.907	7221	0	20
2012.10.10	08:00:00	79.908	80.216	79.868	80.077	11094	0	20
2012.10.10	12:00:00	80.078	80.355	80.018	80.169	10729	0	20
2012.10.10	16:00:00	80.168	80.393	79.901	79.922	12642	0	20
2012.10.10	20:00:00	79.927	80.035	79.812	79.850	7373	0	27
2012.10.11	00:00:00	79.852	80.182	79.715	80.007	8628	0	49
2012.10.11	04:00:00	80.006	80.266	80.004	80.137	8115	0	8
2012.10.11	08:00:00	80.136	80.331	80.034	80.313	11644	0	20
2012.10.11	12:00:00	80.314	80.779	80.270	80.653	13173	0	20
2012.10.11	16:00:00	80.656	80.741	80.305	80.369	11562	0	20
2012.10.11	20:00:00	80.370	80.468	80.341	80.462	4799	0	32
2012.10.12	00:00:00	80.457	80.699	80.311	80.624	6141	0	49
2012.10.12	04:00:00	80.627	80.725	80.419	80.516	6133	0	20
2012.10.12	08:00:00	80.516	80.736	80.412	80.451	11687	0	20
2012.10.12	12:00:00	80.455	80.519	80.149	80.344	12286	0	20
2012.10.12	16:00:00	80.347	80.402	79.984	80.141	11618	0	20
2012.10.12	20:00:00	80.141	80.257	80.075	80.238	4143	0	32
2012.10.15	00:00:00	80.388	80.388	79.944	80.174	7885	0	49
2012.10.15	04:00:00	80.173	80.356	80.048	80.332	8856	0	20
2012.10.15	08:00:00	80.326	80.598	80.216	80.578	11998	0	20
2012.10.15	12:00:00	80.579	80.781	80.486	80.535	11213	0	20
2012.10.15	16:00:00	80.534	80.788	80.462	80.695	11460	0	20
2012.10.15	20:00:00	80.693	80.725	80.573	80.662	5091	0	38
2012.10.16	00:00:00	80.661	80.906	80.605	80.799	7323	0	49
2012.10.16	04:00:00	80.800	81.005	80.772	80.977	7544	0	20
2012.10.16	08:00:00	80.978	81.148	80.831	80.956	12506	0	20
2012.10.16	12:00:00	80.951	81.179	80.861	81.060	12440	0	20
2012.10.16	16:00:00	81.060	81.099	80.866	81.018	10748	0	20
2012.10.16	20:00:00	81.003	81.285	80.921	81.234	5945	0	50
2012.10.17	00:00:00	81.237	81.348	81.124	81.253	7655	0	49
2012.10.17	04:00:00	81.252	81.309	81.003	81.101	8187	0	20
2012.10.17	08:00:00	81.101	81.360	81.064	81.267	12428	0	20
2012.10.17	12:00:00	81.267	81.604	81.266	81.578	12701	0	20
2012.10.17	16:00:00	81.578	81.797	81.542	81.789	12222	0	20
2012.10.17	20:00:00	81.790	82.068	81.771	81.988	6038	0	27
2012.10.18	00:00:00	81.986	82.134	81.947	82.073	7129	0	50
2012.10.18	04:00:00	82.074	82.306	82.056	82.121	9685	0	20
2012.10.18	08:00:00	82.122	82.506	81.945	82.417	12763	0	20
2012.10.18	12:00:00	82.419	82.432	82.133	82.291	12275	0	20
2012.10.18	16:00:00	82.287	82.476	82.013	82.045	13835	0	20
2012.10.18	20:00:00	82.044	82.210	81.906	82.187	8597	0	28
2012.10.19	00:00:00	82.183	82.354	82.175	82.281	10044	0	49
2012.10.19	04:00:00	82.282	82.316	82.149	82.255	6266	0	20
2012.10.19	08:00:00	82.255	82.275	82.059	82.079	10068	0	20
2012.10.19	12:00:00	82.079	82.179	81.928	82.053	10700	0	20
2012.10.19	16:00:00	82.052	82.094	81.773	81.877	12791	0	20
2012.10.19	20:00:00	81.869	81.963	81.802	81.872	5421	0	42
2012.10.22	00:00:00	81.806	81.876	81.612	81.777	6324	0	33
2012.10.22	04:00:00	81.776	82.244	81.742	82.121	7358	0	20
2012.10.22	08:00:00	82.119	82.455	82.002	82.358	11775	0	20
2012.10.22	12:00:00	82.360	82.503	82.304	82.470	10749	0	20
2012.10.22	16:00:00	82.469	82.540	82.197	82.277	12125	0	20
2012.10.22	20:00:00	82.279	82.553	82.218	82.533	6425	0	28
2012.10.23	00:00:00	82.532	82.678	82.340	82.405	6231	0	49
2012.10.23	04:00:00	82.407	82.525	82.313	82.435	6549	0	20
2012.10.23	08:00:00	82.434	82.473	82.009	82.259	12373	0	20
2012.10.23	12:00:00	82.259	82.300	81.849	81.883	13606	0	20
2012.10.23	16:00:00	81.882	81.998	81.647	81.872	12652	0	20
2012.10.23	20:00:00	81.868	81.997	81.793	81.972	6829	0	38
2012.10.24	00:00:00	81.975	82.392	81.880	82.307	6936	0	49
2012.10.24	04:00:00	82.308	82.381	82.157	82.195	6672	0	20
2012.10.24	08:00:00	82.197	82.368	82.079	82.258	12886	0	20
2012.10.24	12:00:00	82.258	82.618	82.212	82.535	12109	0	20
2012.10.24	16:00:00	82.530	82.588	82.407	82.531	11278	0	20
2012.10.24	20:00:00	82.530	82.641	82.402	82.563	8144	0	32
2012.10.25	00:00:00	82.564	82.858	82.532	82.816	6758	0	50
2012.10.25	04:00:00	82.819	83.091	82.788	83.089	7646	0	20
2012.10.25	08:00:00	83.094	83.358	83.027	83.230	10984	0	20
2012.10.25	12:00:00	83.221	83.469	83.158	83.328	9434	0	20
2012.10.25	16:00:00	83.327	83.340	82.651	83.130	11946	0	20
2012.10.25	20:00:00	83.124	83.215	82.899	83.196	8110	0	40
2012.10.26	00:00:00	83.195	83.200	82.906	83.010	7565	0	50
2012.10.26	04:00:00	83.011	83.064	82.488	82.586	8271	0	20
2012.10.26	08:00:00	82.589	82.667	82.367	82.542	8672	0	11
2012.10.26	12:00:00	82.544	82.790	82.256	82.437	13171	0	26
2012.10.26	16:00:00	82.435	82.664	82.344	82.540	11723	0	25
2012.10.26	20:00:00	82.542	82.623	82.449	82.587	4040	0	27
2012.10.29	00:00:00	82.496	82.655	82.366	82.632	5475	0	15
2012.10.29	04:00:00	82.631	82.654	82.412	82.544	4483	0	22
2012.10.29	08:00:00	82.543	82.549	82.263	82.343	8850	0	26
2012.10.29	12:00:00	82.345	82.480	82.273	82.421	6689	0	23
2012.10.29	16:00:00	82.424	82.503	82.375	82.477	4845	0	24
2012.10.29	20:00:00	82.481	82.481	82.356	82.361	2441	0	23
2012.10.30	00:00:00	82.363	82.638	82.348	82.574	6230	0	25
2012.10.30	04:00:00	82.575	82.908	81.961	82.299	11114	0	27
2012.10.30	08:00:00	82.298	82.551	82.260	82.415	8518	0	26
2012.10.30	12:00:00	82.418	82.584	82.333	82.521	6713	0	27
2012.10.30	16:00:00	82.519	82.579	82.473	82.524	4036	0	26
2012.10.30	20:00:00	82.527	82.558	82.409	82.526	2680	0	7
2012.10.31	00:00:00	82.522	82.726	82.485	82.573	7314	0	25
2012.10.31	04:00:00	82.571	82.638	82.514	82.573	4917	0	24
2012.10.31	08:00:00	82.571	82.996	82.570	82.946	10946	0	7
2012.10.31	12:00:00	82.949	82.983	82.643	82.695	20805	0	20
2012.10.31	16:00:00	82.693	82.957	82.595	82.784	18804	0	20
2012.10.31	20:00:00	82.784	82.877	82.679	82.750	8987	0	27
2012.11.01	00:00:00	82.749	83.006	82.731	82.981	10147	0	50
2012.11.01	04:00:00	82.980	83.155	82.891	82.904	11809	0	20
2012.11.01	08:00:00	82.903	83.040	82.771	82.991	18563	0	20
2012.11.01	12:00:00	82.995	83.381	82.976	83.287	21603	0	20
2012.11.01	16:00:00	83.288	83.411	83.247	83.351	17744	0	20
2012.11.01	20:00:00	83.350	83.485	83.286	83.464	8512	0	34
2012.11.02	00:00:00	83.465	83.532	83.400	83.436	9080	0	50
2012.11.02	04:00:00	83.437	83.443	83.303	83.416	10136	0	8
2012.11.02	08:00:00	83.419	83.431	83.196	83.274	17269	0	6
2012.11.02	12:00:00	83.274	83.819	83.189	83.562	24333	0	20
2012.11.02	16:00:00	83.561	83.585	83.076	83.155	19367	0	20
2012.11.02	20:00:00	83.151	83.188	83.035	83.092	5487	0	27
2012.11.05	00:00:00	83.262	83.458	83.088	83.373	9011	0	6
2012.11.05	04:00:00	83.374	83.406	83.235	83.286	9718	0	20
2012.11.05	08:00:00	83.288	83.318	82.932	83.086	18979	0	20
2012.11.05	12:00:00	83.078	83.167	82.958	83.083	17315	0	20
2012.11.05	16:00:00	83.078	83.212	83.003	83.164	16428	0	20
2012.11.05	20:00:00	83.166	83.265	83.104	83.191	7162	0	32
2012.11.06	00:00:00	83.194	83.282	83.119	83.188	7548	0	50
2012.11.06	04:00:00	83.187	83.593	83.122	83.465	13491	0	6
2012.11.06	08:00:00	83.463	83.768	83.359	83.719	19089	0	20
2012.11.06	12:00:00	83.719	83.776	83.581	83.700	18235	0	20
2012.11.06	16:00:00	83.699	83.909	83.625	83.878	19105	0	20
2012.11.06	20:00:00	83.881	84.011	83.793	83.814	9063	0	33
2012.11.07	00:00:00	83.813	83.831	83.296	83.321	13471	0	50
2012.11.07	04:00:00	83.320	83.881	83.218	83.878	17825	0	20
2012.11.07	08:00:00	83.878	84.143	83.844	84.013	20571	0	20
2012.11.07	12:00:00	84.013	84.022	83.138	83.327	25164	0	20
2012.11.07	16:00:00	83.325	83.325	82.988	83.196	22521	0	20
2012.11.07	20:00:00	83.198	83.359	83.080	83.153	13185	0	26
2012.11.08	00:00:00	83.157	83.420	82.964	83.186	11732	0	50
2012.11.08	04:00:00	83.186	83.279	82.976	83.227	11734	0	20
2012.11.08	08:00:00	83.226	83.305	83.074	83.112	19401	0	20
2012.11.08	12:00:00	83.113	83.343	83.059	83.301	19663	0	20
2012.11.08	16:00:00	83.304	83.330	82.659	82.865	22910	0	20
2012.11.08	20:00:00	82.868	82.868	82.529	82.649	11268	0	26
2012.11.09	00:00:00	82.649	82.848	82.462	82.835	11956	0	50
2012.11.09	04:00:00	82.835	82.982	82.766	82.916	12309	0	20
2012.11.09	08:00:00	82.919	82.922	82.334	82.366	20994	0	20
2012.11.09	12:00:00	82.368	82.379	81.957	82.359	22027	0	20
2012.11.09	16:00:00	82.357	82.704	82.337	82.539	21150	0	20
2012.11.09	20:00:00	82.539	82.627	82.453	82.514	8209	0	30
2012.11.12	00:00:00	82.549	82.826	82.504	82.771	10066	0	6
2012.11.12	04:00:00	82.771	82.849	82.746	82.811	8972	0	20
2012.11.12	08:00:00	82.798	82.918	82.661	82.829	17306	0	20
2012.11.12	12:00:00	82.828	82.945	82.765	82.814	15913	0	20
2012.11.12	16:00:00	82.812	82.898	82.739	82.834	13791	0	20
2012.11.12	20:00:00	82.832	82.943	82.800	82.926	6261	0	26
2012.11.13	00:00:00	82.925	83.009	82.578	82.673	10378	0	50
2012.11.13	04:00:00	82.673	82.700	82.375	82.559	11299	0	20
2012.11.13	08:00:00	82.559	82.786	82.358	82.748	19515	0	20
2012.11.13	12:00:00	82.748	82.956	82.544	82.822	19360	0	9
2012.11.13	16:00:00	82.822	82.972	82.727	82.901	18218	0	20
2012.11.13	20:00:00	82.903	82.931	82.733	82.844	8743	0	26
2012.11.14	00:00:00	82.842	83.082	82.822	83.032	10543	0	50
2012.11.14	04:00:00	83.033	83.387	82.972	83.309	12144	0	20
2012.11.14	08:00:00	83.309	83.602	83.280	83.506	21176	0	20
2012.11.14	12:00:00	83.505	83.657	83.439	83.541	20510	0	20
2012.11.14	16:00:00	83.541	83.612	83.223	83.302	19608	0	20
2012.11.14	20:00:00	83.299	83.327	83.059	83.059	12009	0	32
2012.11.15	00:00:00	83.061	83.273	82.952	83.258	11256	0	49
2012.11.15	04:00:00	83.258	83.847	83.185	83.621	17149	0	20
2012.11.15	08:00:00	83.617	83.984	83.617	83.980	21665	0	20
2012.11.15	12:00:00	83.978	84.023	83.784	83.791	23191	0	20
2012.11.15	16:00:00	83.790	83.959	83.543	83.852	22310	0	20
2012.11.15	20:00:00	83.851	83.877	83.718	83.794	9875	0	38
2012.11.16	00:00:00	83.795	83.966	83.773	83.788	9543	0	50
2012.11.16	04:00:00	83.787	83.874	83.438	83.522	14039	0	20
2012.11.16	08:00:00	83.523	83.845	83.476	83.688	21289	0	20
2012.11.16	12:00:00	83.688	83.880	83.648	83.750	19976	0	20
2012.11.16	16:00:00	83.751	84.097	83.557	84.030	23496	0	20
2012.11.16	20:00:00	84.027	84.145	83.778	84.048	9123	0	35
2012.11.19	00:00:00	84.276	84.480	84.145	84.185	11074	0	6
2012.11.19	04:00:00	84.184	84.352	84.136	84.262	10166	0	20
2012.11.19	08:00:00	84.265	84.423	84.173	84.365	17712	0	20
2012.11.19	12:00:00	84.366	84.587	84.265	84.551	18101	0	20
2012.11.19	16:00:00	84.552	84.597	84.370	84.435	17865	0	20
2012.11.19	20:00:00	84.430	84.769	84.399	84.622	10806	0	11
2012.11.20	00:00:00	84.620	84.762	84.424	84.514	9644	0	49
2012.11.20	04:00:00	84.514	84.674	84.453	84.528	11135	0	20
2012.11.20	08:00:00	84.529	84.638	84.329	84.495	21138	0	20
2012.11.20	12:00:00	84.500	84.752	84.452	84.648	21808	0	20
2012.11.20	16:00:00	84.653	84.835	84.546	84.624	19287	0	20
2012.11.20	20:00:00	84.623	84.869	84.586	84.789	8633	0	40
2012.11.21	00:00:00	84.790	85.034	84.768	84.969	10275	0	50
2012.11.21	04:00:00	84.968	85.041	84.514	84.832	16009	0	20
2012.11.21	08:00:00	84.835	85.329	84.744	85.270	22215	0	7
2012.11.21	12:00:00	85.270	85.411	85.172	85.292	22071	0	20
2012.11.21	16:00:00	85.289	85.475	85.100	85.461	18245	0	20
2012.11.21	20:00:00	85.462	85.567	85.384	85.528	8222	0	29
2012.11.22	00:00:00	85.529	85.758	85.455	85.699	10475	0	49
2012.11.22	04:00:00	85.702	85.703	85.479	85.660	9960	0	20
2012.11.22	08:00:00	85.661	85.941	85.537	85.612	21965	0	20
2012.11.22	12:00:00	85.615	85.745	85.431	85.567	17839	0	20
2012.11.22	16:00:00	85.566	85.776	85.513	85.581	17008	0	20
2012.11.22	20:00:00	85.568	85.692	85.515	85.610	7973	0	46
2012.11.23	00:00:00	85.608	85.665	85.332	85.534	7913	0	49
2012.11.23	04:00:00	85.535	85.755	85.389	85.622	10297	0	20
2012.11.23	08:00:00	85.621	85.750	85.317	85.501	20409	0	20
2012.11.23	12:00:00	85.504	85.940	85.440	85.892	19325	0	20
2012.11.23	16:00:00	85.890	86.234	85.860	86.221	21616	0	20
2012.11.23	20:00:00	86.219	86.219	86.104	86.155	5679	0	24
2012.11.26	00:00:00	86.165	86.416	85.902	86.050	12172	0	14
2012.11.26	04:00:00	86.049	86.142	85.746	85.861	12213	0	11
2012.11.26	08:00:00	85.876	86.040	85.581	85.737	20737	0	20
2012.11.26	12:00:00	85.738	85.915	85.638	85.884	19120	0	20
2012.11.26	16:00:00	85.884	85.922	85.691	85.866	15644	0	20
2012.11.26	20:00:00	85.853	85.961	85.777	85.865	9775	0	40
2012.11.27	00:00:00	85.862	86.079	85.633	85.910	11482	0	49
2012.11.27	04:00:00	85.908	86.250	85.858	86.105	12333	0	20
2012.11.27	08:00:00	86.102	86.223	85.884	85.982	20374	0	9
2012.11.27	12:00:00	85.985	86.182	85.879	86.001	20042	0	14
2012.11.27	16:00:00	86.005	86.067	85.809	85.993	17709	0	20
2012.11.27	20:00:00	85.992	85.994	85.690	85.718	10334	0	8
2012.11.28	00:00:00	85.715	85.829	85.387	85.472	12688	0	49
2012.11.28	04:00:00	85.474	85.611	85.350	85.496	13921	0	20
2012.11.28	08:00:00	85.493	85.716	85.381	85.524	20555	0	20
2012.11.28	12:00:00	85.522	85.590	85.302	85.398	20738	0	8
2012.11.28	16:00:00	85.403	85.834	85.224	85.769	22518	0	20
2012.11.28	20:00:00	85.768	85.989	85.707	85.989	11918	0	30
2012.11.29	00:00:00	85.988	86.081	85.806	85.842	11520	0	12
2012.11.29	04:00:00	85.842	86.110	85.777	85.862	13323	0	16
2012.11.29	08:00:00	85.866	86.021	85.828	85.871	18217	0	20
2012.11.29	12:00:00	85.875	85.915	85.498	85.626	10801	0	12
2012.11.29	16:00:00	85.626	85.804	85.453	85.656	12141	0	13
2012.11.29	20:00:00	85.653	85.727	85.555	85.643	5997	0	12
2012.11.30	00:00:00	85.642	85.996	85.534	85.923	10495	0	8
2012.11.30	04:00:00	85.920	86.057	85.860	86.034	13028	0	20
2012.11.30	08:00:00	86.032	86.225	85.972	86.129	21749	0	20
2012.11.30	12:00:00	86.131	86.243	85.892	85.945	20248	0	20
2012.11.30	16:00:00	85.949	86.111	85.853	86.016	19651	0	20
2012.11.30	20:00:00	86.009	86.043	85.821	85.977	8018	0	42
2012.12.03	00:00:00	85.926	85.978	85.558	85.709	9103	0	6
2012.12.03	04:00:00	85.708	85.862	85.519	85.644	10221	0	20
2012.12.03	08:00:00	85.643	85.714	85.374	85.563	18235	0	20
2012.12.03	12:00:00	85.565	85.910	85.468	85.829	19044	0	20
2012.12.03	16:00:00	85.829	85.829	85.595	85.638	17188	0	20
2012.12.03	20:00:00	85.639	85.727	85.596	85.635	8180	0	17
2012.12.04	00:00:00	85.629	85.716	85.479	85.503	8278	0	7
2012.12.04	04:00:00	85.502	85.846	85.411	85.750	12403	0	16
2012.12.04	08:00:00	85.753	85.913	85.576	85.820	19780	0	20
2012.12.04	12:00:00	85.824	85.915	85.702	85.791	18989	0	10
2012.12.04	16:00:00	85.789	85.857	85.619	85.767	19069	0	20
2012.12.04	20:00:00	85.768	85.799	85.677	85.695	8033	0	18
2012.12.05	00:00:00	85.694	86.112	85.653	86.060	9418	0	49
2012.12.05	04:00:00	86.059	86.233	86.024	86.187	9030	0	20
2012.12.05	08:00:00	86.189	86.233	85.925	86.018	7533	0	16
2012.12.05	12:00:00	86.017	86.105	85.868	85.918	8108	0	15
2012.12.05	16:00:00	85.914	86.247	85.850	86.134	16387	0	20
2012.12.05	20:00:00	86.132	86.243	86.071	86.135	8994	0	35
2012.12.06	00:00:00	86.135	86.423	85.970	86.410	9147	0	49
2012.12.06	04:00:00	86.408	86.454	86.174	86.285	10929	0	20
2012.12.06	08:00:00	86.288	86.465	86.146	86.344	16730	0	20
2012.12.06	12:00:00	86.345	86.493	86.306	86.476	19638	0	6
2012.12.06	16:00:00	86.478	86.562	86.227	86.240	18222	0	20
2012.12.06	20:00:00	86.241	86.414	86.219	86.273	8096	0	35
2012.12.07	00:00:00	86.274	86.477	86.261	86.422	7488	0	13
2012.12.07	04:00:00	86.421	86.448	86.267	86.377	7820	0	20
2012.12.07	08:00:00	86.379	86.405	86.086	86.233	16938	0	20
2012.12.07	12:00:00	86.229	86.701	86.085	86.549	20454	0	20
2012.12.07	16:00:00	86.550	86.626	86.234	86.283	17882	0	20
2012.12.07	20:00:00	86.284	86.495	86.267	86.473	4668	0	7
2012.12.10	00:00:00	86.556	86.605	86.289	86.378	8637	0	6
2012.12.10	04:00:00	86.379	86.417	86.247	86.377	8956	0	20
2012.12.10	08:00:00	86.374	86.447	86.035	86.097	17144	0	20
2012.12.10	12:00:00	86.098	86.392	86.073	86.371	15611	0	8
2012.12.10	16:00:00	86.371	86.499	86.304	86.360	13510	0	20
2012.12.10	20:00:00	86.353	86.412	86.272	86.330	5311	0	12
2012.12.11	00:00:00	86.331	86.410	86.148	86.266	6489	0	12
2012.12.11	04:00:00	86.265	86.338	86.203	86.319	8281	0	12
2012.12.11	08:00:00	86.319	86.599	86.260	86.556	15909	0	20
2012.12.11	12:00:00	86.560	86.576	86.427	86.556	15484	0	20
2012.12.11	16:00:00	86.556	86.903	86.528	86.859	16329	0	20
2012.12.11	20:00:00	86.857	86.949	86.678	86.939	7371	0	38
2012.12.12	00:00:00	86.938	86.987	86.885	86.898	7070	0	10
2012.12.12	04:00:00	86.896	87.148	86.882	87.111	8932	0	20
2012.12.12	08:00:00	87.114	87.434	87.072	87.305	18008	0	20
2012.12.12	12:00:00	87.305	87.482	87.288	87.365	16291	0	20
2012.12.12	16:00:00	87.366	88.048	87.331	87.930	21401	0	20
2012.12.12	20:00:00	87.933	87.994	87.664	87.738	10802	0	27
2012.12.13	00:00:00	87.740	87.967	87.674	87.954	9850	0	49
2012.12.13	04:00:00	87.955	88.293	87.955	88.220	11964	0	20
2012.12.13	08:00:00	88.222	88.266	87.792	87.934	19331	0	20
2012.12.13	12:00:00	87.933	88.176	87.865	88.056	18408	0	20
2012.12.13	16:00:00	88.060	88.242	87.746	87.845	19277	0	20
2012.12.13	20:00:00	87.840	88.048	87.804	87.993	7723	0	40
