<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2010.03.19	20:00:00	64.086	64.207	64.022	64.079	1193	0	80
2010.03.22	00:00:00	63.855	63.948	63.768	63.839	3133	0	80
2010.03.22	04:00:00	63.842	64.019	63.785	63.970	4808	0	80
2010.03.22	08:00:00	63.968	64.027	63.355	63.361	9035	0	80
2010.03.22	12:00:00	63.363	63.580	62.983	63.473	13908	0	80
2010.03.22	16:00:00	63.472	63.709	63.401	63.655	5763	0	80
2010.03.22	20:00:00	63.657	63.907	63.528	63.855	4161	0	80
2010.03.23	00:00:00	63.853	63.893	63.690	63.820	4691	0	80
2010.03.23	04:00:00	63.819	63.824	63.490	63.559	5548	0	80
2010.03.23	08:00:00	63.560	63.942	63.490	63.511	10470	0	80
2010.03.23	12:00:00	63.510	63.916	63.510	63.737	12427	0	80
2010.03.23	16:00:00	63.736	63.942	63.585	63.917	7719	0	80
2010.03.23	20:00:00	63.916	63.971	63.638	63.708	4671	0	80
2010.03.24	00:00:00	63.710	63.796	63.663	63.672	5404	0	80
2010.03.24	04:00:00	63.671	63.790	63.623	63.788	6709	0	80
2010.03.24	08:00:00	63.789	64.216	63.787	64.187	13705	0	80
2010.03.24	12:00:00	64.189	64.536	64.131	64.503	14686	0	80
2010.03.24	16:00:00	64.501	64.759	64.488	64.649	8814	0	80
2010.03.24	20:00:00	64.652	64.813	64.617	64.686	6405	0	80
2010.03.25	00:00:00	64.684	64.712	64.458	64.522	5792	0	80
2010.03.25	04:00:00	64.521	64.774	64.518	64.742	8124	0	80
2010.03.25	08:00:00	64.743	65.212	64.674	65.121	11313	0	80
2010.03.25	12:00:00	65.119	65.658	65.029	65.641	13313	0	80
2010.03.25	16:00:00	65.639	65.674	65.145	65.158	10494	0	80
2010.03.25	20:00:00	65.159	65.282	65.111	65.158	4553	0	80
2010.03.26	00:00:00	65.159	65.282	65.087	65.232	5608	0	80
2010.03.26	04:00:00	65.234	65.649	65.234	65.585	6867	0	80
2010.03.26	08:00:00	65.586	65.676	65.098	65.352	12371	0	80
2010.03.26	12:00:00	65.350	65.501	65.023	65.098	13032	0	80
2010.03.26	16:00:00	65.099	65.207	64.861	65.097	6737	0	80
2010.03.26	20:00:00	65.099	65.235	64.972	65.190	1096	0	80
2010.03.29	00:00:00	65.010	65.436	64.959	65.375	5869	0	80
2010.03.29	04:00:00	65.373	65.638	65.369	65.621	6262	0	80
2010.03.29	08:00:00	65.622	65.914	65.513	65.558	11228	0	80
2010.03.29	12:00:00	65.555	65.747	65.449	65.744	11377	0	80
2010.03.29	16:00:00	65.743	65.794	65.477	65.552	6290	0	80
2010.03.29	20:00:00	65.553	65.641	65.515	65.561	3268	0	80
2010.03.30	00:00:00	65.558	65.591	65.330	65.507	5806	0	80
2010.03.30	04:00:00	65.509	65.999	65.404	65.898	8315	0	80
2010.03.30	08:00:00	65.897	65.999	65.749	65.928	12542	0	80
2010.03.30	12:00:00	65.927	66.114	65.836	65.977	11280	0	80
2010.03.30	16:00:00	65.984	66.007	65.708	65.854	6895	0	80
2010.03.30	20:00:00	65.856	65.898	65.772	65.820	3918	0	80
2010.03.31	00:00:00	65.822	66.250	65.804	66.139	9859	0	80
2010.03.31	04:00:00	66.138	66.355	66.055	66.055	8167	0	80
2010.03.31	08:00:00	66.054	66.346	66.044	66.201	11699	0	80
2010.03.31	12:00:00	66.199	66.276	65.663	66.271	14236	0	80
